sb, pt, cfg, rt, er
1,3,2,404,0
1,3,1,435,0
1,3,4,0,0
1,3,3,465,0
1,3,4,0,0
1,3,2,494,0
1,3,2,463,0
1,3,3,445,0
1,3,3,440,0
1,3,3,469,0
1,3,4,0,0
1,3,3,521,0
1,3,1,500,0
1,3,3,529,0
1,3,3,457,0
1,3,3,478,0
1,3,1,518,0
1,3,1,513,0
1,3,4,0,0
1,3,4,0,0
1,3,1,494,0
1,3,1,444,0
1,3,1,575,0
1,3,3,470,0
1,3,4,0,0
1,3,3,442,0
1,3,4,0,0
1,3,1,465,1
1,3,3,475,0
1,3,4,0,0
1,3,2,670,0
1,3,2,552,0
1,3,1,523,0
1,3,3,463,0
1,3,4,0,0
1,3,1,610,0
1,3,3,530,0
1,3,2,451,0
1,3,1,478,0
1,3,1,422,0
1,3,2,435,0
1,3,3,446,0
1,3,3,464,1
1,3,3,442,0
1,3,4,0,0
1,3,3,539,0
1,3,3,455,0
1,3,3,472,0
1,3,2,491,0
1,3,4,0,0
1,3,3,521,0
1,3,3,446,0
1,3,2,493,0
1,3,3,455,0
1,3,3,510,0
1,3,3,469,0
1,3,3,569,0
1,3,1,452,0
1,3,4,0,0
1,3,3,468,0
1,3,1,457,0
1,3,4,0,0
1,3,4,0,0
1,3,2,600,0
1,3,3,499,0
1,3,3,481,0
1,3,1,468,0
1,3,1,465,0
1,3,1,471,0
1,3,4,0,0
1,3,1,430,0
1,3,4,0,0
1,3,4,0,0
1,3,3,431,0
1,3,2,587,0
1,3,1,480,0
1,3,2,514,0
1,3,3,451,0
1,3,3,506,0
1,3,4,0,0
1,3,2,516,0
1,3,2,425,0
1,3,3,516,0
1,3,3,470,0
1,3,4,0,0
1,3,1,445,0
1,3,2,453,0
1,3,2,428,0
1,3,1,547,0
1,3,1,471,0
1,3,1,434,0
1,3,3,500,0
1,3,4,0,0
1,3,4,0,0
1,3,1,543,0
1,3,1,486,0
1,3,1,508,0
1,3,3,497,0
1,3,1,526,0
1,3,2,572,0
1,3,4,0,0
1,3,4,0,0
1,3,3,563,0
1,3,2,467,0
1,3,1,464,0
1,3,2,515,0
1,3,1,487,0
1,3,2,514,0
1,3,2,427,0
1,3,4,0,0
1,3,2,533,0
1,3,2,414,0
1,3,2,461,0
1,3,1,457,0
1,3,4,0,0
1,3,3,486,0
1,3,3,444,0
1,3,4,0,0
1,3,1,483,0
1,3,4,0,0
1,3,2,453,0
1,3,4,0,0
1,3,3,450,0
1,3,3,417,0
1,3,3,474,0
1,3,2,558,0
1,3,1,505,0
1,3,4,0,0
1,3,1,420,0
1,3,2,596,0
1,3,2,543,0
1,3,1,453,0
1,3,1,486,1
1,3,2,500,0
1,3,3,472,0
1,3,2,463,0
1,3,3,500,0
1,3,3,570,0
1,3,3,433,0
1,3,4,0,0
1,3,3,687,0
1,3,2,514,0
1,3,1,479,0
1,3,2,667,0
1,3,4,0,0
1,3,2,562,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,3,493,0
1,3,4,0,0
1,3,4,0,0
1,3,2,581,0
1,3,3,466,0
1,3,1,449,1
1,3,1,513,0
1,3,2,547,0
1,3,1,566,0
1,3,1,608,0
1,3,1,457,0
1,3,4,0,0
1,3,1,590,0
1,3,1,616,0
1,3,2,593,0
1,3,2,599,0
1,3,3,522,0
1,3,1,510,0
1,3,4,0,0
1,3,1,587,0
1,3,2,450,0
1,3,2,602,0
1,3,2,619,0
1,3,1,503,0
1,3,2,458,0
1,3,1,576,0
1,3,2,503,0
1,3,2,508,0
1,3,3,462,1
1,3,2,548,0
1,3,3,527,0
1,3,3,545,0
1,3,4,0,0
1,3,2,540,0
1,3,1,488,0
1,3,3,507,0
1,3,2,522,0
1,3,4,0,0
1,3,4,0,0
1,3,2,554,0
1,3,1,461,0
1,3,1,477,0
1,3,2,656,0
1,3,4,0,0
1,3,1,512,0
1,3,3,797,0
1,3,4,0,0
1,3,2,520,0
1,3,1,536,1
1,3,3,550,0
1,3,4,0,0
1,3,1,885,0
1,3,1,557,0
1,3,3,454,0
1,3,3,506,0
1,3,4,0,0
1,3,1,547,0
1,3,3,493,0
1,3,4,0,0
1,3,1,458,0
1,3,2,649,0
1,3,2,579,0
1,3,2,484,0
1,3,2,460,0
1,3,1,485,0
1,3,4,0,0
1,3,4,0,0
1,3,1,774,1
1,3,3,511,0
1,3,1,482,0
1,3,1,563,0
1,3,2,581,0
1,3,2,558,0
1,3,3,616,0
1,3,3,655,0
1,3,2,687,0
1,3,2,960,0
1,3,2,784,1
1,3,3,540,0
1,3,1,554,0
1,3,1,631,0
1,3,2,494,0
1,3,2,542,0
1,3,1,531,0
1,3,1,781,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,2,638,0
1,3,3,603,0
1,3,3,493,0
1,3,3,630,0
1,3,3,584,0
1,3,2,589,0
1,3,3,515,0
1,3,4,0,0
1,3,3,486,0
1,3,4,0,0
1,3,1,605,1
1,3,3,459,0
1,3,2,535,0
1,3,4,0,0
1,3,3,586,0
1,3,1,500,0
1,3,1,689,0
1,3,2,609,0
1,3,4,0,0
1,3,1,630,0
1,3,1,488,0
1,3,3,415,0
1,3,4,0,0
1,3,3,550,0
1,3,1,576,0
1,3,2,463,0
1,3,4,0,0
1,3,2,478,0
1,3,1,1912,0
1,3,4,0,0
1,3,2,608,0
1,3,4,0,0
1,3,3,607,0
1,3,4,0,0
1,3,2,509,0
1,3,3,570,0
1,3,3,604,0
1,3,3,459,0
1,3,3,536,0
1,3,1,492,0
1,3,4,0,0
1,3,1,509,0
1,3,4,0,0
1,3,2,712,0
1,3,1,510,0
1,3,1,593,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,2,816,0
1,3,4,0,0
1,3,4,0,0
1,3,4,0,0
1,3,2,562,0
1,3,1,487,0
1,3,1,488,0
1,3,1,434,0
1,3,1,541,0
1,3,4,0,0
1,3,2,583,0
1,3,2,668,0
1,3,4,0,0
1,3,2,595,0
1,3,3,607,0
1,3,1,592,0
1,3,2,526,0
1,3,1,621,0
1,3,4,0,0
1,3,1,565,0
1,3,2,496,0
1,3,1,497,0
1,3,4,0,0
1,3,3,589,0
1,3,3,490,0
1,3,3,501,0
1,3,2,653,0
1,3,3,486,0
1,3,4,0,0
1,3,4,0,0
1,3,2,578,0
1,3,4,0,0
1,3,2,929,0
1,3,3,608,0
1,3,4,0,0
1,3,3,534,0
1,3,3,501,0
1,3,4,0,0
1,3,1,769,0
1,3,2,516,0
1,3,1,584,0
1,3,2,435,0
1,3,2,504,0
1,3,1,494,0
1,3,4,0,0
