sb, pt, cfg, rt, er
10,3,2,475,0
10,3,4,0,0
10,3,2,458,0
10,3,3,498,0
10,3,4,0,0
10,3,1,861,0
10,3,4,0,0
10,3,4,0,0
10,3,1,720,0
10,3,2,564,0
10,3,2,527,0
10,3,3,471,0
10,3,4,0,0
10,3,3,580,0
10,3,4,0,0
10,3,3,699,0
10,3,3,679,0
10,3,2,592,0
10,3,1,604,0
10,3,1,747,0
10,3,3,455,0
10,3,2,592,0
10,3,3,514,0
10,3,1,495,0
10,3,2,438,0
10,3,2,520,0
10,3,1,665,0
10,3,3,499,0
10,3,3,506,0
10,3,4,0,0
10,3,3,623,0
10,3,1,411,0
10,3,1,542,0
10,3,4,0,0
10,3,2,736,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,2,657,0
10,3,4,0,0
10,3,2,546,0
10,3,3,644,0
10,3,4,0,0
10,3,4,0,0
10,3,3,723,0
10,3,3,437,1
10,3,4,0,0
10,3,4,0,0
10,3,3,611,0
10,3,2,508,0
10,3,4,0,0
10,3,3,533,0
10,3,1,469,0
10,3,1,424,0
10,3,1,498,0
10,3,2,521,0
10,3,4,0,0
10,3,4,0,0
10,3,2,614,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,1,633,0
10,3,2,519,0
10,3,2,476,0
10,3,2,489,0
10,3,2,527,0
10,3,3,482,0
10,3,4,0,0
10,3,4,0,0
10,3,4,0,0
10,3,3,667,0
10,3,4,0,0
10,3,4,0,0
10,3,2,811,0
10,3,4,0,0
10,3,1,590,0
10,3,4,0,0
10,3,3,533,0
10,3,1,445,0
10,3,2,552,0
10,3,1,670,0
10,3,1,467,0
10,3,3,463,0
10,3,1,566,0
10,3,1,661,0
10,3,2,657,0
10,3,1,544,0
10,3,1,522,0
10,3,3,547,0
10,3,4,0,0
10,3,2,791,0
10,3,3,438,0
10,3,1,411,0
10,3,3,385,0
10,3,4,0,0
10,3,1,412,0
10,3,4,0,0
10,3,1,477,0
10,3,2,487,0
10,3,3,1048,0
10,3,3,438,1
10,3,2,576,0
10,3,2,497,0
10,3,4,0,0
10,3,3,535,0
10,3,1,540,0
10,3,2,649,0
10,3,3,499,0
10,3,3,464,1
10,3,2,924,0
10,3,2,518,0
10,3,4,0,0
10,3,2,565,0
10,3,2,507,0
10,3,4,0,0
10,3,3,788,0
10,3,3,481,0
10,3,2,585,0
10,3,2,454,0
10,3,3,533,0
10,3,4,0,0
10,3,1,601,0
10,3,2,622,0
10,3,2,476,0
10,3,2,447,0
10,3,1,466,0
10,3,1,424,0
10,3,1,519,0
10,3,3,420,0
10,3,2,634,0
10,3,4,0,0
10,3,2,649,0
10,3,3,513,0
10,3,2,484,0
10,3,2,484,0
10,3,2,447,0
10,3,4,0,0
10,3,4,0,0
10,3,2,496,0
10,3,2,441,0
10,3,1,553,0
10,3,4,0,0
10,3,3,486,0
10,3,1,464,0
10,3,2,443,0
10,3,3,502,0
10,3,3,1022,0
10,3,2,445,0
10,3,1,437,0
10,3,4,0,0
10,3,3,542,0
10,3,2,455,0
10,3,2,423,0
10,3,4,0,0
10,3,1,588,0
10,3,1,433,0
10,3,3,547,0
10,3,3,446,0
10,3,2,604,0
10,3,4,0,0
10,3,1,513,0
10,3,2,476,0
10,3,3,484,0
10,3,4,0,0
10,3,1,501,0
10,3,1,486,0
10,3,4,0,0
10,3,4,0,0
10,3,1,638,0
10,3,1,385,0
10,3,4,0,0
10,3,4,0,0
10,3,3,494,0
10,3,3,510,0
10,3,2,571,0
10,3,1,466,0
10,3,3,444,0
10,3,4,0,0
10,3,3,521,0
10,3,1,475,0
10,3,2,600,0
10,3,3,515,0
10,3,1,527,0
10,3,3,406,0
10,3,4,0,0
10,3,2,468,0
10,3,3,519,0
10,3,1,522,0
10,3,1,514,1
10,3,2,656,0
10,3,1,465,0
10,3,4,0,0
10,3,1,678,0
10,3,4,0,0
10,3,4,0,0
10,3,1,596,0
10,3,3,599,0
10,3,2,505,0
10,3,2,408,0
10,3,1,651,0
10,3,4,0,0
10,3,2,489,0
10,3,1,532,0
10,3,2,406,0
10,3,1,525,0
10,3,3,436,0
10,3,4,0,0
10,3,4,0,0
10,3,2,693,0
10,3,1,461,0
10,3,3,442,0
10,3,4,0,0
10,3,3,450,0
10,3,1,397,0
10,3,1,526,0
10,3,3,560,0
10,3,3,393,0
10,3,3,495,0
10,3,4,0,0
10,3,4,0,0
10,3,2,556,0
10,3,4,0,0
10,3,2,623,0
10,3,2,497,0
10,3,2,558,0
10,3,3,438,0
10,3,1,419,0
10,3,2,500,0
10,3,4,0,0
10,3,4,0,0
10,3,1,617,0
10,3,2,493,0
10,3,1,550,0
10,3,4,0,0
10,3,1,520,0
10,3,4,0,0
10,3,2,545,0
10,3,2,478,0
10,3,1,666,0
10,3,1,413,0
10,3,2,454,0
10,3,4,0,0
10,3,2,550,0
10,3,4,0,0
10,3,2,489,0
10,3,3,458,0
10,3,1,426,0
10,3,1,431,0
10,3,1,427,0
10,3,3,718,0
10,3,1,375,0
10,3,1,403,0
10,3,4,0,0
10,3,3,532,0
10,3,3,567,0
10,3,1,449,0
10,3,3,504,0
10,3,3,438,0
10,3,1,848,0
10,3,2,487,0
10,3,2,565,0
10,3,1,484,0
10,3,2,490,0
10,3,1,453,1
10,3,3,479,0
10,3,4,0,0
10,3,2,589,0
10,3,3,788,0
10,3,1,448,0
10,3,3,471,0
10,3,3,580,0
10,3,4,0,0
10,3,1,504,0
10,3,1,349,0
10,3,1,384,1
10,3,1,644,0
10,3,1,454,0
10,3,2,511,0
10,3,3,539,0
10,3,1,440,0
10,3,2,609,0
10,3,2,423,0
10,3,4,0,0
10,3,2,628,0
10,3,3,474,0
10,3,1,559,0
10,3,3,540,0
10,3,3,420,0
10,3,2,453,0
10,3,3,414,0
10,3,4,0,0
10,3,1,552,0
10,3,1,459,1
10,3,2,591,0
10,3,1,477,0
10,3,2,482,0
10,3,1,403,0
10,3,4,0,0
10,3,1,641,0
10,3,3,450,1
10,3,2,666,0
10,3,4,0,0
10,3,3,556,0
10,3,1,527,0
10,3,4,0,0
10,3,4,0,0
10,3,1,564,0
10,3,3,516,0
10,3,1,501,0
10,3,3,467,0
10,3,2,658,0
10,3,2,551,0
10,3,1,433,0
10,3,3,492,0
10,3,1,418,0
10,3,2,729,0
10,3,3,531,0
10,3,1,498,0
10,3,1,577,0
10,3,1,407,0
10,3,2,4250,1
10,3,1,475,0
10,3,3,416,1
10,3,1,654,0
10,3,2,500,0
10,3,2,593,0
10,3,2,479,0
10,3,1,576,0
10,3,1,464,0
10,3,3,581,0
